player_id,season,alter,tore_pro_spiel,tore_abs,assists_pro_spiel,assists_abs,rote_karten_pro_spiel,gelbe_karten_pro_spiel,gelb_rote_karten_pro_spiel,rote_karten_abs,gelbe_karten_abs,gelb_rote_karten_abs,startelf_pro_spiel,startelf_abs,minuten_pro_spiel,minuten_abs,anzahl_spiele,team_tore_pro_spiel,team_tore_abs,team_gegentore_pro_spiel,team_gegentore_abs,siege_pro_spiel,unentschieden_pro_spiel,niederlagen_pro_spiel,siege_abs,unentschieden_abs,niederlagen_abs,prozent_1_liga,prozent_pl,ziel_rating_avg_naechste_saison,position_Abwehr,position_Defensives Mittelfeld,position_Hängende Spitze,position_Innenverteidiger,position_Linker Verteidiger,position_Linkes Mittelfeld,position_Linksaußen,position_Mittelfeld,position_Mittelstürmer,position_Offensives Mittelfeld,position_Rechter Verteidiger,position_Rechtes Mittelfeld,position_Rechtsaußen,position_Sturm,position_Torwart,position_Zentrales Mittelfeld
168983,2022,29.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.46428571428571,2505,28,1.9642857142857142,55,1.25,35,0.5,0.25,0.25,14,7,7,0.0,0.0,7.2821428571428575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
169540,2023,37.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.0,23,1,0.0,0,2.0,2,0.0,0.0,1.0,0,0,1,0.0,0.0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170554,2020,25.0,0.38461538461538464,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,83.23076923076923,1082,13,1.5384615384615385,20,1.0769230769230769,14,0.38461538461538464,0.38461538461538464,0.23076923076923078,5,5,3,0.0,0.0,7.042857142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
170554,2021,26.0,0.21428571428571427,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81.35714285714286,1139,14,2.0,28,1.4285714285714286,20,0.5714285714285714,0.14285714285714285,0.2857142857142857,8,2,4,0.0,0.0,6.947619047619048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
170849,2020,26.0,0.13333333333333333,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78.0,1170,15,0.4666666666666667,7,1.8666666666666667,28,0.0,0.2,0.8,0,3,12,0.0,100.0,6.870833333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170849,2024,30.0,0.08333333333333333,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82.625,1983,24,1.8333333333333333,44,1.25,30,0.5416666666666666,0.25,0.20833333333333334,13,6,5,0.0,0.0,7.121428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
172989,2020,27.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88.0,1232,14,1.5714285714285714,22,0.7142857142857143,10,0.35714285714285715,0.5,0.14285714285714285,5,7,2,0.0,100.0,7.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
172996,2021,26.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.25,89,4,0.75,3,0.75,3,0.75,0.0,0.25,3,0,1,0.0,0.0,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
175863,2020,25.0,0.9333333333333333,14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66.6,999,15,2.466666666666667,37,0.7333333333333333,11,0.7333333333333333,0.2,0.06666666666666667,11,3,1,0.0,100.0,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178019,2024,30.0,0.18181818181818182,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,990,11,1.2727272727272727,14,2.090909090909091,23,0.45454545454545453,0.09090909090909091,0.45454545454545453,5,1,5,0.0,0.0,6.882352941176471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178269,2020,27.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,540,6,1.8333333333333333,11,1.5,9,0.5,0.0,0.5,3,0,3,0.0,0.0,6.671428571428572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
178270,2023,31.0,0.037037037037037035,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80.88888888888889,2184,27,1.8888888888888888,51,1.4074074074074074,38,0.4444444444444444,0.2222222222222222,0.3333333333333333,12,6,9,0.0,0.0,6.838461538461539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178270,2024,32.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68.0,1768,26,0.9230769230769231,24,0.7307692307692307,19,0.38461538461538464,0.38461538461538464,0.23076923076923078,10,10,6,0.0,0.0,6.818181818181818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178277,2020,28.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,180,2,2.5,5,0.5,1,0.5,0.5,0.0,1,1,0,0.0,100.0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
178277,2021,29.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,180,2,2.0,4,0.5,1,0.5,0.5,0.0,1,1,0,0.0,100.0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
178277,2024,32.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,90,1,0.0,0,1.0,1,0.0,0.0,1.0,0,0,1,0.0,100.0,7.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180868,2020,27.0,0.3333333333333333,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74.66666666666667,224,3,1.3333333333333333,4,1.6666666666666667,5,0.3333333333333333,0.0,0.6666666666666666,1,0,2,0.0,0.0,6.831818181818182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
180868,2021,28.0,0.3181818181818182,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79.31818181818181,1745,22,0.9545454545454546,21,2.590909090909091,57,0.18181818181818182,0.09090909090909091,0.7272727272727273,4,2,16,0.0,0.0,7.2368421052631575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
182584,2020,27.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68.45454545454545,753,11,1.4545454545454546,16,0.7272727272727273,8,0.7272727272727273,0.09090909090909091,0.18181818181818182,8,1,2,0.0,0.0,7.044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
182584,2021,28.0,0.12,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,83.72,2093,25,1.96,49,0.96,24,0.64,0.12,0.24,16,3,6,0.0,0.0,7.058064516129033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
182584,2024,31.0,0.034482758620689655,1,0.034482758620689655,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86.82758620689656,2518,29,0.896551724137931,26,1.5172413793103448,44,0.27586206896551724,0.20689655172413793,0.5172413793103449,8,6,15,0.0,100.0,6.466666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183004,2020,27.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,73.15384615384616,951,13,1.8461538461538463,24,1.2307692307692308,16,0.46153846153846156,0.15384615384615385,0.38461538461538464,6,2,5,0.0,100.0,6.95625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183004,2021,28.0,0.1875,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,77.9375,1247,16,0.875,14,1.4375,23,0.375,0.1875,0.4375,6,3,7,0.0,100.0,6.995833333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183004,2022,29.0,0.20833333333333334,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86.29166666666667,2071,24,1.875,45,1.5833333333333333,38,0.5416666666666666,0.25,0.20833333333333334,13,6,5,0.0,0.0,6.8374999999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183004,2023,30.0,0.041666666666666664,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.625,2151,24,1.4583333333333333,35,1.8333333333333333,44,0.2916666666666667,0.3333333333333333,0.375,7,8,9,0.0,0.0,6.733333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183004,2024,31.0,0.1111111111111111,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80.83333333333333,1455,18,1.5555555555555556,28,2.388888888888889,43,0.16666666666666666,0.2222222222222222,0.6111111111111112,3,4,11,0.0,0.0,7.314285714285715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183017,2020,26.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.166666666666664,758,12,1.25,15,1.1666666666666667,14,0.5,0.0,0.5,6,0,6,0.0,0.0,6.976190476190476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183017,2021,27.0,0.19047619047619047,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80.9047619047619,1699,21,1.3333333333333333,28,1.8571428571428572,39,0.3333333333333333,0.09523809523809523,0.5714285714285714,7,2,12,0.0,0.0,6.913636363636363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183017,2022,28.0,0.09090909090909091,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69.81818181818181,1536,22,1.2727272727272727,28,1.2727272727272727,28,0.36363636363636365,0.09090909090909091,0.5454545454545454,8,2,12,0.0,0.0,6.885185185185185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183017,2023,29.0,0.2222222222222222,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80.22222222222223,2166,27,1.2222222222222223,33,1.8518518518518519,50,0.3333333333333333,0.25925925925925924,0.4074074074074074,9,7,11,0.0,0.0,6.742307692307692,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183017,2024,30.0,0.11538461538461539,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62.76923076923077,1632,26,0.9615384615384616,25,1.9615384615384615,51,0.19230769230769232,0.2692307692307692,0.5384615384615384,5,7,14,0.0,0.0,6.540000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183018,2020,27.0,0.7,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.5,595,10,1.8,18,0.5,5,0.7,0.1,0.2,7,1,2,0.0,0.0,7.164705882352941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183018,2021,28.0,0.5882352941176471,10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,1020,17,1.3529411764705883,23,0.7647058823529411,13,0.6470588235294118,0.11764705882352941,0.23529411764705882,11,2,4,0.0,0.0,7.079166666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183018,2022,29.0,0.4166666666666667,10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74.95833333333333,1799,24,1.5833333333333333,38,0.625,15,0.5416666666666666,0.3333333333333333,0.125,13,8,3,0.0,0.0,6.761538461538462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183021,2020,26.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.0,432,8,0.625,5,0.875,7,0.125,0.625,0.25,1,5,2,0.0,100.0,6.9692307692307685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183021,2021,27.0,0.4230769230769231,11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,73.6923076923077,1916,26,1.5769230769230769,41,0.7692307692307693,20,0.4230769230769231,0.3076923076923077,0.2692307692307692,11,8,7,0.0,0.0,6.803846153846154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183021,2022,28.0,0.23076923076923078,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.84615384615385,1582,26,0.6538461538461539,17,1.2692307692307692,33,0.23076923076923078,0.23076923076923078,0.5384615384615384,6,6,14,0.0,50.0,6.932142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183021,2023,29.0,0.42857142857142855,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62.357142857142854,1746,28,1.4642857142857142,41,1.0,28,0.4642857142857143,0.21428571428571427,0.32142857142857145,13,6,9,0.0,0.0,6.739130434782608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183021,2024,30.0,0.21739130434782608,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67.43478260869566,1551,23,1.0,23,0.9565217391304348,22,0.4782608695652174,0.17391304347826086,0.34782608695652173,11,4,8,0.0,0.0,7.230769230769231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183022,2020,26.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.23076923076923,653,13,0.7692307692307693,10,0.8461538461538461,11,0.38461538461538464,0.46153846153846156,0.15384615384615385,5,6,2,0.0,100.0,7.023809523809524,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183022,2021,27.0,0.23809523809523808,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81.66666666666667,1715,21,1.380952380952381,29,1.619047619047619,34,0.3333333333333333,0.19047619047619047,0.47619047619047616,7,4,10,0.0,0.0,6.7733333333333325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183022,2022,28.0,0.06666666666666667,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80.4,1206,15,1.4,21,1.6666666666666667,25,0.3333333333333333,0.26666666666666666,0.4,5,4,6,0.0,0.0,6.923076923076923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183125,2020,27.0,0.09090909090909091,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.63636363636364,964,11,2.6363636363636362,29,1.7272727272727273,19,0.6363636363636364,0.09090909090909091,0.2727272727272727,7,1,3,0.0,0.0,6.98695652173913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183125,2021,28.0,0.08695652173913043,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84.43478260869566,1942,23,1.9565217391304348,45,1.391304347826087,32,0.6086956521739131,0.08695652173913043,0.30434782608695654,14,2,7,0.0,0.0,6.868181818181818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183125,2022,29.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81.81818181818181,1800,22,1.6818181818181819,37,1.2272727272727273,27,0.4090909090909091,0.3181818181818182,0.2727272727272727,9,7,6,0.0,0.0,6.953571428571428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183125,2023,30.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.53571428571429,2451,28,1.7142857142857142,48,1.0714285714285714,30,0.5,0.2857142857142857,0.21428571428571427,14,8,6,0.0,0.0,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183125,2024,31.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67.9,1358,20,1.15,23,1.2,24,0.45,0.05,0.5,9,1,10,0.0,0.0,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183128,2020,26.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81.66666666666667,735,9,1.6666666666666667,15,0.6666666666666666,6,0.7777777777777778,0.1111111111111111,0.1111111111111111,7,1,1,0.0,0.0,6.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183241,2021,27.0,0.2,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37.06666666666667,556,15,0.8666666666666667,13,0.9333333333333333,14,0.4,0.2,0.4,6,3,6,0.0,0.0,6.661904761904762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183241,2022,28.0,0.14285714285714285,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.666666666666664,959,21,0.9047619047619048,19,1.0,21,0.3333333333333333,0.2857142857142857,0.38095238095238093,7,6,8,0.0,0.0,6.6875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183257,2020,27.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,1080,12,1.5,18,2.0,24,0.3333333333333333,0.16666666666666666,0.5,4,2,6,0.0,0.0,7.207692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183264,2020,27.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,85.2,426,5,1.4,7,2.4,12,0.4,0.0,0.6,2,0,3,0.0,0.0,6.816666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183264,2021,28.0,0.1111111111111111,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.72222222222222,985,18,0.8888888888888888,16,1.1666666666666667,21,0.2777777777777778,0.2222222222222222,0.5,5,4,9,0.0,0.0,7.1038461538461535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183264,2022,29.0,0.23076923076923078,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,85.23076923076923,2216,26,1.6538461538461537,43,1.7307692307692308,45,0.34615384615384615,0.23076923076923078,0.4230769230769231,9,6,11,0.0,0.0,7.096296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183308,2020,24.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,1080,12,1.5833333333333333,19,2.3333333333333335,28,0.25,0.16666666666666666,0.5833333333333334,3,2,7,0.0,100.0,7.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183308,2021,25.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.04166666666667,2137,24,1.375,33,1.7916666666666667,43,0.2916666666666667,0.20833333333333334,0.5,7,5,12,0.0,100.0,6.940740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183308,2022,26.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88.33333333333333,2385,27,0.8888888888888888,24,2.2222222222222223,60,0.14814814814814814,0.14814814814814814,0.7037037037037037,4,4,19,0.0,100.0,7.211538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183308,2023,27.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,2340,26,2.076923076923077,54,1.0769230769230769,28,0.5769230769230769,0.23076923076923078,0.19230769230769232,15,6,5,0.0,0.0,7.2733333333333325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183314,2020,24.0,0.23076923076923078,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79.76923076923077,1037,13,1.3076923076923077,17,2.0,26,0.3076923076923077,0.15384615384615385,0.5384615384615384,4,2,7,0.0,0.0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
183320,2020,25.0,0.09090909090909091,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,85.0,935,11,1.4545454545454546,16,2.272727272727273,25,0.2727272727272727,0.09090909090909091,0.6363636363636364,3,1,7,0.0,0.0,6.704761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183320,2021,26.0,0.047619047619047616,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.476190476190474,1102,21,0.47619047619047616,10,1.2857142857142858,27,0.42857142857142855,0.047619047619047616,0.5238095238095238,9,1,11,0.0,0.0,6.845454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183324,2020,25.0,0.6666666666666666,10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.06666666666666,1126,15,1.2666666666666666,19,2.0,30,0.26666666666666666,0.2,0.5333333333333333,4,3,8,0.0,100.0,6.933333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183326,2020,25.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.23076923076923,978,13,1.6923076923076923,22,0.9230769230769231,12,0.5384615384615384,0.23076923076923078,0.23076923076923078,7,3,3,0.0,100.0,6.752941176470588,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183326,2021,26.0,0.0,0,0.058823529411764705,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69.23529411764706,1177,17,1.411764705882353,24,1.588235294117647,27,0.4117647058823529,0.29411764705882354,0.29411764705882354,7,5,5,0.0,100.0,6.822222222222222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183448,2021,26.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.0,45,1,1.0,1,0.0,0,0.0,0.0,1.0,0,0,1,0.0,0.0,7.199999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183451,2021,26.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.333333333333332,79,3,0.6666666666666666,2,0.3333333333333333,1,0.6666666666666666,0.0,0.3333333333333333,2,0,1,0.0,0.0,6.547058823529412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183451,2022,27.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.88235294117647,627,17,0.17647058823529413,3,0.35294117647058826,6,0.47058823529411764,0.23529411764705882,0.29411764705882354,8,4,5,0.0,0.0,6.5875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183451,2023,28.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.625,253,8,0.375,3,0.625,5,0.25,0.375,0.375,2,3,3,0.0,0.0,6.720000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183451,2024,29.0,0.2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42.5,425,10,1.0,10,0.4,4,0.6,0.2,0.2,6,2,2,0.0,0.0,6.883333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
184203,2020,27.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67.77777777777777,610,9,1.0,9,1.4444444444444444,13,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,3,0.0,0.0,6.922727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184203,2021,28.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80.81818181818181,1778,22,1.6818181818181819,37,1.4090909090909092,31,0.45454545454545453,0.13636363636363635,0.4090909090909091,10,3,9,0.0,0.0,6.964285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184203,2022,29.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84.32142857142857,2361,28,1.8214285714285714,51,1.2142857142857142,34,0.5,0.25,0.25,14,7,7,0.0,0.0,7.014285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184203,2023,30.0,0.10714285714285714,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,72.85714285714286,2040,28,1.4285714285714286,40,1.3214285714285714,37,0.5357142857142857,0.21428571428571427,0.25,15,6,7,0.0,0.0,6.946428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184203,2024,31.0,0.07142857142857142,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65.78571428571429,1842,28,1.4642857142857142,41,1.1071428571428572,31,0.4642857142857143,0.14285714285714285,0.39285714285714285,13,4,11,0.0,0.0,6.861538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184381,2020,25.0,0.5,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.0,96,2,0.5,1,0.5,1,0.0,0.0,1.0,0,0,2,0.0,100.0,6.6499999999999995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
186298,2020,27.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33.0,33,1,0.0,0,3.0,3,0.0,0.0,1.0,0,0,1,0.0,0.0,6.890909090909091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186473,2023,27.0,0.23076923076923078,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84.15384615384616,1094,13,1.0,13,1.0,13,0.3076923076923077,0.3076923076923077,0.38461538461538464,4,4,5,0.0,0.0,6.917241379310345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186473,2024,28.0,0.27586206896551724,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78.89655172413794,2288,29,1.2758620689655173,37,0.896551724137931,26,0.4827586206896552,0.20689655172413793,0.3103448275862069,14,6,9,0.0,0.0,6.616666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186637,2020,27.0,0.3333333333333333,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.0,225,3,2.0,6,1.0,3,1.0,0.0,0.0,3,0,0,0.0,0.0,6.875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187474,2020,17.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88.57142857142857,620,7,1.4285714285714286,10,2.2857142857142856,16,0.14285714285714285,0.2857142857142857,0.5714285714285714,1,2,4,0.0,0.0,6.58125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
187474,2021,18.0,0.0,0,0.0625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,85.75,1372,16,1.75,28,2.4375,39,0.3125,0.125,0.5625,5,2,9,0.0,100.0,6.8500000000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
187474,2022,19.0,0.07142857142857142,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.0,2492,28,1.6071428571428572,45,1.7857142857142858,50,0.35714285714285715,0.32142857142857145,0.32142857142857145,10,9,9,0.0,100.0,6.699999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
187474,2023,20.0,0.05555555555555555,1,0.05555555555555555,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,83.0,1494,18,1.8333333333333333,33,2.0555555555555554,37,0.2777777777777778,0.2777777777777778,0.4444444444444444,5,5,8,0.0,100.0,6.555555555555555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
187474,2024,21.0,0.05555555555555555,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69.77777777777777,1256,18,0.9444444444444444,17,1.3888888888888888,25,0.2222222222222222,0.2222222222222222,0.5555555555555556,4,4,10,0.0,100.0,6.741666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
